regime,environment,model,n,rmse,mae,r2,correlation
CV-E-B7,2015-SDH1,B6R-all-EC-reference,327,2.992729810188288,2.5801281545596604,-2.479837088894467,-0.1370837037714268
CV-E-B7,2015-SDH1,Canopy-growth,327,2.3229546728205093,1.9376947915767866,-1.0965506777514178,-0.09538085915940026
CV-E-B7,2015-SDH1,Grain-fill-maturity,327,3.107982936362273,2.691444131053862,-2.753022299448641,-0.16012306348209257
CV-E-B7,2015-SDH1,Process-MK,327,2.735486788900227,2.358688837073948,-1.9073220140847966,0.006939500721489698
CV-E-B7,2015-SDH1,Reproductive-transition,327,2.319508388705028,1.9250198432412893,-1.090334499942982,-0.09113965659820429
CV-E-B7,2015-SDH1,Stage-MK,327,1.8184512179840495,1.4745292127963787,-0.2847753738497949,-0.0505505417686853
CV-E-B7,2015-SDH1,Thermal,327,4.901625597415887,4.59626528771445,-8.334781654427113,-0.05408613902632895
CV-E-B7,2015-SDH1,Thermal+water-MK,327,2.811090519216951,2.4153106614891997,-2.070248686718246,-0.09186233309882957
CV-E-B7,2015-SDH1,Vegetative,327,4.624642751153308,4.282445687927564,-7.309602945134001,-0.07301851280271124
CV-E-B7,2015-SDH1,Water-soil,327,2.7445621190509435,2.338754585318386,-1.9266448453302756,-0.136487231302224
CV-E-B7,2015-TXH1,All-nonleaky,296,1.7838271679763216,1.4231971601104385,-0.040277234567904996,0.1773665739517041
CV-E-B7,2015-TXH1,B6R-all-EC-reference,296,1.793000277426577,1.4281638389599336,-0.051003736395919486,0.1737358174173685
CV-E-B7,2015-TXH1,Canopy-growth,296,1.783460380526983,1.4316817091691787,-0.03984947854713883,0.14232913300897723
CV-E-B7,2015-TXH1,Grain-fill-maturity,296,1.7646520927308331,1.3992105018512533,-0.018032721953877617,0.2273198931036188
CV-E-B7,2015-TXH1,Process-MK,296,2.2627137907032058,1.793710278652141,-0.6737970343130475,0.10699363754155647
CV-E-B7,2015-TXH1,Reproductive-transition,296,1.8445126556463358,1.4765060310564535,-0.1122612963003935,0.07018103958108927
CV-E-B7,2015-TXH1,Stage-MK,296,2.865378648670139,2.3700455982395345,-1.6841549764909551,0.08024700565872117
CV-E-B7,2015-TXH1,Thermal,296,2.007500856694586,1.566258915491961,-0.31751335162823313,0.20865673723320746
CV-E-B7,2015-TXH1,Thermal+water-MK,296,2.933114675103014,2.4793761014746614,-1.812558938415517,0.22755877432562172
CV-E-B7,2015-TXH1,Vegetative,296,1.903474692681298,1.4999081169853579,-0.18450735204907698,0.09842413679145928
CV-E-B7,2015-TXH1,Water-soil,296,1.9401415325881741,1.5182634065469396,-0.23058147181070043,0.19776633250138637
CV-E-B7,2015-TXH2,All-nonleaky,308,2.8438801822416657,2.446814616580032,-1.9497671321353516,0.14339279861700452
CV-E-B7,2015-TXH2,B6R-all-EC-reference,308,2.884919199992262,2.4898319327542295,-2.035515470689445,0.14387545124776116
CV-E-B7,2015-TXH2,Canopy-growth,308,5.834976339787691,5.590413651919044,-11.41776226784748,0.12692432506126824
CV-E-B7,2015-TXH2,Grain-fill-maturity,308,2.254557569076796,1.84376277447465,-0.8539063887695717,0.16195287199411498
CV-E-B7,2015-TXH2,Process-MK,308,12.949688232279328,12.83931172459527,-60.16229428260224,0.056964468313262226
CV-E-B7,2015-TXH2,Reproductive-transition,308,4.321365707576742,3.9793496699599227,-5.810942047183676,0.12138916357911571
CV-E-B7,2015-TXH2,Stage-MK,308,4.373007184760546,4.038193351597314,-5.974699872292745,0.05602477534666639
CV-E-B7,2015-TXH2,Thermal,308,2.1083646881318145,1.70069981562824,-0.6212747171179163,0.11813194034005997
CV-E-B7,2015-TXH2,Thermal+water-MK,308,1.7690337044969484,1.4092467979139123,-0.14139865711458843,0.13926506728058038
CV-E-B7,2015-TXH2,Vegetative,308,2.2705935168442446,1.8532096379259466,-0.8803726661310882,0.08535855131781224
CV-E-B7,2015-TXH2,Water-soil,308,2.5199223596410305,2.1084805328850056,-1.316004840331201,0.1426483411730421
CV-E-B7,2016-DEH1,All-nonleaky,230,2.3354121871999793,1.9849278415665819,-0.5191748220135681,0.3067764155573154
CV-E-B7,2016-DEH1,B6R-all-EC-reference,230,2.3141728878962358,1.9633166575275411,-0.49166833974391744,0.3088678956464893
CV-E-B7,2016-DEH1,Canopy-growth,230,2.8092457303158955,2.4413080863835157,-1.1981641898474473,0.1661644837753431
CV-E-B7,2016-DEH1,Grain-fill-maturity,230,2.2338119745753953,1.8638178147708562,-0.389869097785164,0.2769043052282178
CV-E-B7,2016-DEH1,Process-MK,230,2.1571337777996513,1.810979238355446,-0.2960890105497962,0.3781556534560753
CV-E-B7,2016-DEH1,Reproductive-transition,230,1.961706806768433,1.5934312993327837,-0.071886663947061,0.2910459618356774
CV-E-B7,2016-DEH1,Stage-MK,230,3.0208760235597305,2.694748648170541,-1.5418298414307037,0.35356605331550944
CV-E-B7,2016-DEH1,Thermal,230,2.7107654335306086,2.3423386546459586,-1.0467488155741997,0.1863985316678434
CV-E-B7,2016-DEH1,Thermal+water-MK,230,1.8289642521255545,1.3694766341418516,0.06826780188793391,0.3285050155149462
CV-E-B7,2016-DEH1,Vegetative,230,1.894241327100257,1.5038568693614094,0.0005725245157806036,0.3219170773448636
CV-E-B7,2016-DEH1,Water-soil,230,2.2402222523891777,1.8860037485414616,-0.3978574429806827,0.34028636719065053
CV-E-B7,2016-GAH2,All-nonleaky,87,4.562048621717979,4.351527025959168,-10.325170589894284,0.16463006695871582
CV-E-B7,2016-GAH2,B6R-all-EC-reference,87,4.478691030830238,4.2638277277582315,-9.9150854324062,0.1654613930713492
CV-E-B7,2016-GAH2,Canopy-growth,87,4.678198990692971,4.493505350103904,-10.909192494435766,0.2798507804329152
CV-E-B7,2016-GAH2,Grain-fill-maturity,87,3.9731181754373694,3.739446594426582,-7.589895862855858,0.22729724557591283
CV-E-B7,2016-GAH2,Process-MK,87,3.8276696699408075,3.5945490074286837,-6.972487279080886,0.24183268913109823
CV-E-B7,2016-GAH2,Reproductive-transition,87,5.304940524042179,5.133883830774,-14.313905811768116,0.21635291632811085
CV-E-B7,2016-GAH2,Stage-MK,87,5.035948203597483,4.859081611865449,-12.800265520707685,0.2199286771429044
CV-E-B7,2016-GAH2,Thermal,87,3.3298887908318213,3.066204810699216,-5.033709437576119,0.270869328441991
CV-E-B7,2016-GAH2,Thermal+water-MK,87,1.5264897489121403,1.2447241795989128,-0.267980917112389,0.19067533700215064
CV-E-B7,2016-GAH2,Vegetative,87,3.964848494016322,3.723614142858329,-7.5541749142508365,0.18720320320345266
CV-E-B7,2016-GAH2,Water-soil,87,4.1958021604441536,3.9687630646933405,-8.579766811704587,0.16872439486293495
CV-E-B7,2016-IAH2,All-nonleaky,388,3.0657074086228837,2.3780246541117562,-0.6457307910176204,0.1560702949304217
CV-E-B7,2016-IAH2,B6R-all-EC-reference,388,3.1914645042607983,2.4991320915423803,-0.7835177051684883,0.15467256365881493
CV-E-B7,2016-IAH2,Canopy-growth,388,2.5084525362434746,1.9085285162266576,-0.10181622601778573,0.15343744526704073
CV-E-B7,2016-IAH2,Grain-fill-maturity,388,3.1464986368824515,2.4653272553531025,-0.7336143124615402,0.06949387056438884
CV-E-B7,2016-IAH2,Process-MK,388,2.673915748533119,1.999187170797492,-0.2519668399302948,0.11999194155773425
CV-E-B7,2016-IAH2,Reproductive-transition,388,3.0548720620345002,2.3582015935566454,-0.6341181035837495,0.1248589794154304
CV-E-B7,2016-IAH2,Stage-MK,388,3.9756388242795127,3.2836419342802987,-1.767650421581084,0.149110246211717
CV-E-B7,2016-IAH2,Thermal,388,2.7157445520984944,2.048368500247328,-0.29144293842100044,0.10499998430001509
CV-E-B7,2016-IAH2,Thermal+water-MK,388,2.522584419188309,1.9058440177954126,-0.11426581251261059,0.07601856449460996
CV-E-B7,2016-IAH2,Vegetative,388,2.6090531390757903,1.9554285132856295,-0.19196426919913812,0.20688491575303963
CV-E-B7,2016-IAH2,Water-soil,388,2.7078250267563555,2.052720826126566,-0.28392183160108697,0.13205463279334656
CV-E-B7,2016-IAH3,All-nonleaky,375,1.4782565701365251,1.1684608805234344,-0.08759191361830898,0.13280036964495015
CV-E-B7,2016-IAH3,B6R-all-EC-reference,375,1.4905048076478968,1.177392119837096,-0.10568927358635793,0.13127765423985524
CV-E-B7,2016-IAH3,Canopy-growth,375,1.552385896751903,1.2287891420944919,-0.1994046030325909,0.1580315429752116
CV-E-B7,2016-IAH3,Grain-fill-maturity,375,1.495109174368668,1.1879421723021302,-0.11253106604957619,0.10398383403198917
CV-E-B7,2016-IAH3,Process-MK,375,1.6183937397252912,1.3324177766794145,-0.3035710702549046,0.09028883461212801
CV-E-B7,2016-IAH3,Reproductive-transition,375,1.50250409596652,1.1787776093163542,-0.12356360604862004,0.12313765075725329
CV-E-B7,2016-IAH3,Stage-MK,375,1.9056680080954436,1.5093997535136083,-0.8074272282527208,0.13918589082425223
CV-E-B7,2016-IAH3,Thermal,375,1.6301434909748345,1.3380309145494582,-0.3225679754316437,0.06939307596281867
CV-E-B7,2016-IAH3,Thermal+water-MK,375,2.00740280625177,1.6954243695157494,-1.0055587472892715,0.0775078976496957
CV-E-B7,2016-IAH3,Vegetative,375,1.5164060786223144,1.2265335570259688,-0.14445143332185517,0.14262297124792467
CV-E-B7,2016-IAH3,Water-soil,375,1.5378640830645038,1.2550512411621455,-0.17706986788314882,0.1301220064490289
CV-E-B7,2016-IAH4,All-nonleaky,396,1.3252611029878236,1.0334378876053598,-0.06847173855011657,0.27270508751342454
CV-E-B7,2016-IAH4,B6R-all-EC-reference,396,1.355119527297033,1.0566857608421703,-0.11715991319216057,0.27179748348783345
CV-E-B7,2016-IAH4,Canopy-growth,396,1.5845121226284224,1.245010288226545,-0.5273946637282412,0.22176635574685782
CV-E-B7,2016-IAH4,Grain-fill-maturity,396,1.7152584584700579,1.3855357811280744,-0.7898608794101487,0.3198607832619948
CV-E-B7,2016-IAH4,Process-MK,396,2.4029166632418533,2.106074079483948,-2.5126716427166276,0.2848512084777994
CV-E-B7,2016-IAH4,Reproductive-transition,396,1.247537260562957,0.9848420101808509,0.05318051264600787,0.2664066060595557
CV-E-B7,2016-IAH4,Stage-MK,396,1.3680869333866699,1.073533043370888,-0.138642858204584,0.24873122321210062
CV-E-B7,2016-IAH4,Thermal,396,1.2948468458645261,1.0293972543771397,-0.019992416886295716,0.2729692485581836
CV-E-B7,2016-IAH4,Thermal+water-MK,396,1.4204538624029537,1.1123760206954725,-0.2274799320566827,0.30886017153892587
CV-E-B7,2016-IAH4,Vegetative,396,1.3546131878332512,1.0581407559348595,-0.11632521712236255,0.2512634150436891
CV-E-B7,2016-IAH4,Water-soil,396,1.2333631214409464,0.9722629702840474,0.0745732398758886,0.30690271359028976
CV-E-B7,2016-ILH1,All-nonleaky,212,1.8364759759795661,1.3986784924871203,0.011114979631068111,0.1920135139330603
CV-E-B7,2016-ILH1,B6R-all-EC-reference,212,1.8509395559957214,1.4080338754233677,-0.004522731220426568,0.19361706978538762
CV-E-B7,2016-ILH1,Canopy-growth,212,1.8836246032241282,1.435245703899655,-0.04031294867761637,0.08138692268676696
CV-E-B7,2016-ILH1,Grain-fill-maturity,212,1.8745829569394645,1.4253319092396501,-0.03034964035019705,0.1081170972536508
CV-E-B7,2016-ILH1,Process-MK,212,1.9398082620909802,1.4880608975766954,-0.10329818783759226,0.265871914582689
CV-E-B7,2016-ILH1,Reproductive-transition,212,2.5000787233919395,2.0277347243466406,-0.8326632180512596,0.20351223633864465
CV-E-B7,2016-ILH1,Stage-MK,212,2.6602709232615456,2.2037499671221683,-1.0750426646956392,0.2257568646497863
CV-E-B7,2016-ILH1,Thermal,212,1.903842429931182,1.4754142096401417,-0.06276513442220977,0.20528694927609828
CV-E-B7,2016-ILH1,Thermal+water-MK,212,1.949705499311852,1.4858590797906917,-0.11458534539647469,0.16909443251754225
CV-E-B7,2016-ILH1,Vegetative,212,1.91641381367384,1.47118664639216,-0.07684669776160535,0.22936779035366103
CV-E-B7,2016-ILH1,Water-soil,212,1.8375504086287406,1.3971783320934874,0.009957544225711934,0.17093309324524353
CV-E-B7,2016-INH1,All-nonleaky,235,2.3796413427534824,1.89045071297623,-0.61859253337612,0.43350609479912505
CV-E-B7,2016-INH1,B6R-all-EC-reference,235,2.36611882338494,1.877571916916715,-0.6002492143035256,0.43409531946517593
CV-E-B7,2016-INH1,Canopy-growth,235,2.4534445521755335,1.9696443290237435,-0.7205488842518466,0.3011795729334356
CV-E-B7,2016-INH1,Grain-fill-maturity,235,2.467051562720686,1.9745011355331157,-0.7396864253406847,0.3624694844097658
CV-E-B7,2016-INH1,Process-MK,235,5.948193580559683,5.711427183848629,-9.113109496428631,0.49217578520790395
CV-E-B7,2016-INH1,Reproductive-transition,235,2.2785654619511977,1.7952868077883446,-0.48401244114303466,0.4089530669662564
CV-E-B7,2016-INH1,Stage-MK,235,2.171022707637604,1.6892410496295187,-0.34723467909785244,0.4629674793522799
CV-E-B7,2016-INH1,Thermal,235,3.2368505450082017,2.7547344483512597,-1.9947447756691399,0.3095250539427943
CV-E-B7,2016-INH1,Thermal+water-MK,235,4.520633734668236,4.184664612858528,-4.841349136280963,0.44095418659423696
CV-E-B7,2016-INH1,Vegetative,235,2.0268463799440157,1.5706853222286747,-0.17423815716776891,0.4349144256922462
CV-E-B7,2016-INH1,Water-soil,235,2.19053799385696,1.7087406514223265,-0.37156407737025243,0.446066013707582
CV-E-B7,2016-MIH1,All-nonleaky,234,2.5552291653922823,2.183564626971256,-0.5818876910772863,0.0677108334607554
CV-E-B7,2016-MIH1,B6R-all-EC-reference,234,2.506690176017782,2.1339711468580935,-0.5223596096798675,0.06575442636267609
CV-E-B7,2016-MIH1,Canopy-growth,234,2.2186558204126263,1.8303688811973249,-0.19260274858555682,0.1139438641347564
CV-E-B7,2016-MIH1,Grain-fill-maturity,234,2.5683891101026477,2.2047334519327184,-0.598223730235022,0.1385085886733837
CV-E-B7,2016-MIH1,Process-MK,234,3.73605165824801,3.171209789694385,-2.381751413106009,0.11205345874914692
CV-E-B7,2016-MIH1,Reproductive-transition,234,2.0895622120376185,1.630017053883808,-0.05785598297661121,0.06519887990527719
CV-E-B7,2016-MIH1,Stage-MK,234,2.569188445994262,1.9697924730183805,-0.5992186856958974,0.12504235021719523
CV-E-B7,2016-MIH1,Thermal,234,2.013934928995383,1.5604556257240199,0.017332023226504734,0.18250794170062704
CV-E-B7,2016-MIH1,Thermal+water-MK,234,2.4934897942954892,1.9110449214354321,-0.5063681517006569,0.12458942204900467
CV-E-B7,2016-MIH1,Vegetative,234,2.1650740106094384,1.7326816869615764,-0.13569425439685134,0.07812962701892566
CV-E-B7,2016-MIH1,Water-soil,234,2.093333450815515,1.588343822279722,-0.061677862543389805,0.05713911470529441
CV-E-B7,2016-MNH1,All-nonleaky,232,2.1151649890924342,1.7392220497826345,-1.0813192648931387,-0.02039971457802047
CV-E-B7,2016-MNH1,B6R-all-EC-reference,232,2.079444333559313,1.706360305247254,-1.0116147123573653,-0.018155116699750957
CV-E-B7,2016-MNH1,Canopy-growth,232,1.74785611942245,1.43162530512339,-0.4212208308178045,0.1339134712972259
CV-E-B7,2016-MNH1,Grain-fill-maturity,232,1.786273710365534,1.4551716144803009,-0.4843838430541261,0.057057171824872945
CV-E-B7,2016-MNH1,Process-MK,232,3.0195103731627913,2.6967824015504513,-3.2415369762527746,0.06864024674124476
CV-E-B7,2016-MNH1,Reproductive-transition,232,1.5603903437170403,1.2322488484678324,-0.13270472905245456,0.05275657580734415
CV-E-B7,2016-MNH1,Stage-MK,232,1.6705605843334272,1.313822901094185,-0.29829883147512626,0.07857437420589389
CV-E-B7,2016-MNH1,Thermal,232,1.5227469391702309,1.1970038103250935,-0.07871241222742809,0.09443517277280744
CV-E-B7,2016-MNH1,Thermal+water-MK,232,1.9866054555882702,1.6467915749861002,-0.836003281735302,0.06631443982586359
CV-E-B7,2016-MNH1,Vegetative,232,1.9157701608626825,1.568187436347463,-0.707406831622124,0.04820052989910491
CV-E-B7,2016-MNH1,Water-soil,232,2.623743219879167,2.259803687631324,-2.202527474041326,0.01745958287719256
CV-E-B7,2016-NEH1,All-nonleaky,231,2.318651284065804,1.8735918749103617,-0.7386459274147896,0.36914284600424335
CV-E-B7,2016-NEH1,B6R-all-EC-reference,231,2.296243470989957,1.8519592187770058,-0.7052032109364914,0.36624174975875484
CV-E-B7,2016-NEH1,Canopy-growth,231,2.1418696832086175,1.7054101549942091,-0.48363257510837787,0.21041075672913842
CV-E-B7,2016-NEH1,Grain-fill-maturity,231,2.4067439713769025,1.9498181457203214,-0.873268619897146,0.21709747610047309
CV-E-B7,2016-NEH1,Process-MK,231,1.6280848689278438,1.2775563489937403,0.14277593812091316,0.39755821147357334
CV-E-B7,2016-NEH1,Reproductive-transition,231,2.661822415018768,2.219384321017883,-1.291386914566898,0.28748036775911556
CV-E-B7,2016-NEH1,Stage-MK,231,3.290177691444209,2.903142913492829,-2.500894146411331,0.397997352774322
CV-E-B7,2016-NEH1,Thermal,231,2.2587877005730426,1.8073348677008105,-0.650027192189143,0.1954855785809509
CV-E-B7,2016-NEH1,Thermal+water-MK,231,1.758619113060918,1.3707298786020852,-0.0001930916440917585,0.3328601541859405
CV-E-B7,2016-NEH1,Vegetative,231,3.0260097693407686,2.5982684922511776,-1.9612898932922032,0.26090397932544307
CV-E-B7,2016-NEH1,Water-soil,231,2.1918613800489735,1.7528867588153736,-0.5536974107887864,0.4041838691292165
CV-E-B7,2016-NEH4,All-nonleaky,214,2.0713128638712486,1.6732302935726926,-0.9804620275923595,0.11730094440747069
CV-E-B7,2016-NEH4,B6R-all-EC-reference,214,2.100654509203587,1.7026215211617433,-1.0369687974069728,0.1170755017005918
CV-E-B7,2016-NEH4,Canopy-growth,214,2.1755607062870914,1.7693095876760794,-1.1848293818647568,0.011194577488682083
CV-E-B7,2016-NEH4,Grain-fill-maturity,214,2.72399615887153,2.326725285955633,-2.42521704714076,-0.0049205471966528745
CV-E-B7,2016-NEH4,Process-MK,214,2.328931449659677,2.009273404652155,-1.5037359563933483,0.21444716669711616
CV-E-B7,2016-NEH4,Reproductive-transition,214,1.986534250432975,1.5886047076685437,-0.8216596118306339,0.10697711340206414
CV-E-B7,2016-NEH4,Stage-MK,214,2.0532493076378673,1.6598627670257513,-0.9460701231935866,0.1994092986957264
CV-E-B7,2016-NEH4,Thermal,214,1.7355157200413718,1.3435242338458202,-0.39037585962083976,0.13716870259433364
CV-E-B7,2016-NEH4,Thermal+water-MK,214,1.684417227367811,1.2882638029912814,-0.30970795137659257,0.08476595721579844
CV-E-B7,2016-NEH4,Vegetative,214,1.822805275030604,1.4304690744216666,-0.5337538594872069,0.19013702788757325
CV-E-B7,2016-NEH4,Water-soil,214,2.061627864810685,1.6614694093934137,-0.9619849247916703,0.10524735713412879
CV-E-B7,2016-NYH1,All-nonleaky,224,1.1726306136257876,0.9286477451805256,-0.050690044343417284,0.21010003751320203
CV-E-B7,2016-NYH1,B6R-all-EC-reference,224,1.1575961886934023,0.9156084706362516,-0.023920734451323256,0.2086853132771853
CV-E-B7,2016-NYH1,Canopy-growth,224,1.1226425371669764,0.8808427932610902,0.03698035060995519,0.26272523344073234
CV-E-B7,2016-NYH1,Grain-fill-maturity,224,1.4149445942251555,1.11432942855938,-0.5297872243015183,0.23630868083856638
CV-E-B7,2016-NYH1,Process-MK,224,1.928193319905444,1.6242655937020014,-1.8408827452976855,0.19032366807562123
CV-E-B7,2016-NYH1,Reproductive-transition,224,1.1783883377093818,0.9120172264555507,-0.06103334479526379,0.2760971867920292
CV-E-B7,2016-NYH1,Stage-MK,224,1.8489873297843065,1.5404815006764943,-1.6122818407364528,0.22352178735997186
CV-E-B7,2016-NYH1,Thermal,224,2.7854450244402016,2.564770118470015,-4.9284524893358235,0.3070878483876349
CV-E-B7,2016-NYH1,Thermal+water-MK,224,1.8676913227350709,1.5662868285132323,-1.6653998150356442,0.24285175364870254
CV-E-B7,2016-NYH1,Vegetative,224,2.6798250736038294,2.435148048617322,-4.48738022201477,0.26578735794691816
CV-E-B7,2016-NYH1,Water-soil,224,1.1940948915505811,0.9521691536672104,-0.08950654092539545,0.21416897933050924
CV-E-B7,2016-NYH2,All-nonleaky,230,3.1909259483256784,2.5736721141603853,-2.118342259099625,-0.1451520069082429
CV-E-B7,2016-NYH2,B6R-all-EC-reference,230,3.196918491880632,2.5790857459313075,-2.1300657205472944,-0.14634625233524412
CV-E-B7,2016-NYH2,Canopy-growth,230,2.438955796763086,1.8721129497513886,-0.8217894699864887,-0.04249409682091039
CV-E-B7,2016-NYH2,Grain-fill-maturity,230,3.77291319973017,3.268786095907221,-3.3595730242370596,-0.09516121457108745
CV-E-B7,2016-NYH2,Process-MK,230,2.100826502465062,1.7676917550722069,-0.35167009056409326,-0.0378878436876869
CV-E-B7,2016-NYH2,Reproductive-transition,230,2.5532110877214254,1.9660232335137509,-0.9964745224200755,-0.07418722156298643
CV-E-B7,2016-NYH2,Stage-MK,230,2.455897949851659,2.0780849427130548,-0.8471874192119644,-0.044504618149581475
CV-E-B7,2016-NYH2,Thermal,230,2.4452122775240634,1.8797563354768114,-0.831148073380902,-0.011126218971559047
CV-E-B7,2016-NYH2,Thermal+water-MK,230,3.381609497512744,2.8448854985769816,-2.502170117370048,-0.07565497965671418
CV-E-B7,2016-NYH2,Vegetative,230,3.1779297667075275,2.572645876621295,-2.0929928692247457,-0.08846793689408447
CV-E-B7,2016-NYH2,Water-soil,230,3.97524514237064,3.45214720698992,-3.839696860635639,-0.1391529796862871
