environment,full_nearest_z,full_mean5_z,full_nearest_percentile,full_max_training_kernel_similarity,full_local_kernel_density5,full_kernel_mass,full_kernel_projection_support,full_kernel_projection_residual,weather_nearest_z,weather_mean5_z,weather_nearest_percentile,weather_max_training_kernel_similarity,weather_local_kernel_density5,weather_kernel_mass,weather_kernel_projection_support,weather_kernel_projection_residual,nearest_training_location_km,city_seen_previously,coordinate_seen_previously,soil_mukey_seen_previously,test_year,train_year_max,n_train_environments,n_test_environments,model,horizon,rmse,mae,r2,correlation
2019-NEH2,4.7741284850693475,5.107999477866693,0.6375,0.6715587793140458,0.6338850207727904,28.454812590526096,0.7690923976441819,0.2309076023558181,0.7690022066991831,1.3714031665624629,0.6625,0.896481474908603,0.7006626603833352,19.456238841395432,0.4716613018775232,0.5283386981224768,4.487041133292401,True,False,False,2019,2018,80,21,G+E_T0,T0_preseason,2.2509564231520964,1.926507032294963,-1.2667339009609742,0.3023198360234058
2019-NEH2L,5.646792026342934,6.107220650313872,0.6625,0.5729171988566343,0.5218414853645353,20.591939616528066,0.5079465004663793,0.49205349953362065,0.4886555983082982,1.4459028636017752,0.3875,0.9568346165847365,0.6657445904559608,7.3351609623657925,0.5959200783473945,0.40407992165260553,4.487041133292401,True,False,False,2019,2018,80,21,G+E_T0,T0_preseason,2.3547453193097225,1.8859488916902112,-0.1836399663244821,0.1336148261248466
2019-NYH1,1.2188503663415509,4.007323274953065,0.4625,0.9743822933251043,0.7295630528346958,17.369256310877326,0.8557341975162069,0.14426580248379306,0.9171950498231358,1.3737184869115207,0.7625,0.8560271648501473,0.6995098107233783,12.905744244959354,0.32425870682256197,0.675741293177438,0.03586872803946249,True,False,True,2019,2018,80,21,G+E_T0,T0_preseason,1.8401167472442828,1.5304775560781367,-0.6881374826492466,0.2336355479014859
2019-NYH2,3.984720444240993,4.032779997704512,0.6375,0.7577746422629591,0.7526813670431918,27.98769854731474,0.7620755558897219,0.23792444411027813,0.6047376712235758,0.6308784959183833,0.5125,0.934654104013336,0.9289552295430392,18.906738412932192,0.8773433744302476,0.12265662556975243,0.14907734143147078,True,False,False,2019,2018,80,21,G+E_T0,T0_preseason,4.002985348248557,3.6504829728481134,-3.8980344491363823,0.0572060680164564
2019-NYH3,3.9847205142888145,4.032780046680497,0.6375,0.7577746348732874,0.7526813618467154,27.987825686699477,0.7620797192396637,0.23792028076033633,0.6047376712235758,0.6308784959183833,0.5125,0.934654104013336,0.9289552295430392,18.906738412932192,0.8773433744302476,0.12265662556975243,0.17147562501798008,True,False,False,2019,2018,80,21,G+E_T0,T0_preseason,3.710554384848966,3.2324688727814106,-2.187832321018665,0.0606377696404549
2019-OHH1,3.605366440024568,9.163485022447535,0.6125,0.7968643126068945,0.27392012545139177,6.79137698728578,0.04003453561072774,0.9599654643892722,1.756856670166911,1.9103272489607792,0.9,0.5653220509672623,0.509724761220862,13.037603551931664,0.2945809872116701,0.70541901278833,0.004638219767818053,True,False,True,2019,2018,80,21,G+E_T0,T0_preseason,3.6941373892346254,3.42915998280176,-3.825705986167968,0.1114950178475569
2019-SCH1,1.9907923828308411,8.449378236661863,0.5375,0.9331090356861911,0.3230576805786146,7.524622123115067,0.054785903246599724,0.9452140967534003,1.3514753287436205,1.8922318659132888,0.825,0.713541637465011,0.5177865264596303,11.047643143169992,0.2749479165953487,0.7250520834046513,0.1065232773145675,True,False,True,2019,2018,80,21,G+E_T0,T0_preseason,4.877768367198328,4.775839201129563,-23.838991450832008,0.1004624426246309
2019-TXH1,1.6340810581128926,1.8599105503215392,0.525,0.9544256790241047,0.9406847836684783,25.696147890332384,0.9573808417377423,0.042619158262257706,1.4425500775292746,1.5465662787688352,0.825,0.6807658555671801,0.6426434345443054,24.789202467931375,0.5843161247996683,0.4156838752003317,0.0,True,True,True,2019,2018,80,21,G+E_T0,T0_preseason,1.811233111499727,1.4061710661725286,-0.0624827025300309,-0.004125797368969
2019-TXH2,1.6340810810772468,1.8599105570434755,0.525,0.9544256777728015,0.9406847833883678,25.696367685655872,0.9573811594352458,0.04261884056475418,1.4425500775292746,1.5465662787688352,0.825,0.6807658555671801,0.6426434345443054,24.789202467931375,0.5843161247996683,0.4156838752003317,0.11475591461728259,True,False,True,2019,2018,80,21,G+E_T0,T0_preseason,1.5912166631177431,1.2822715701392926,-0.2464285357866558,-0.0004447466224402
2019-TXH3,1.6340810581128926,1.8599105503215392,0.525,0.9544256790241047,0.9406847836684783,25.696147890332384,0.9573808417377423,0.042619158262257706,1.4425500775292746,1.5465662787688352,0.825,0.6807658555671801,0.6426434345443054,24.789202467931375,0.5843161247996683,0.4156838752003317,0.0,True,True,True,2019,2018,80,21,G+E_T0,T0_preseason,1.6898383464667184,1.3493389724993257,-0.2228184220779034,0.0027991312398906
2019-WIH1,0.6317060051486952,5.280824648321787,0.2375,0.9930532806908122,0.5739596427389556,16.65639580798492,0.9787491523486561,0.021250847651343885,0.5207679916267176,0.6062407447410889,0.4375,0.9511203680077285,0.93396674995351,28.24239842096656,0.910558508586606,0.08944149141339397,0.011407527612590484,True,False,True,2019,2018,80,21,G+E_T0,T0_preseason,2.8647057156627533,2.4593747925608644,-0.6853435081866135,0.0616465663429999
2019-WIH2,5.2571923823873075,5.689662723197848,0.6625,0.6170511198332426,0.5681786120437163,26.47421833266548,0.6486904999475838,0.35130950005241623,0.9483047481177043,1.2576600179578468,0.7625,0.8468959604288169,0.7445584541743859,21.673466630505978,0.54859439401879,0.45140560598121005,3.9920847493241607,True,False,False,2019,2018,80,21,G+E_T0,T0_preseason,2.3280684883056324,1.903703005915903,-0.9504953893853914,0.1948391821751722
2019-DEH1,1.950442748630352,8.637898212594376,0.3875,0.9357430480309622,0.3122319563549335,8.211389156574949,0.05380819827724619,0.9461918017227539,0.7347933677326726,0.9702981394641244,0.225,0.9000255752255266,0.8301348094614784,25.452778749427168,0.8779233802441841,0.12207661975581585,0.0033538784447729167,True,True,True,2019,2018,80,21,G+E_T1,T1_30DAP,2.942278771846333,2.4962220635933856,-1.47104328831429,0.0568087276989557
2019-GAH2,6.194028304640085,9.390578142859725,0.65,0.5118134430597097,0.2330231869627714,7.332774124386447,0.04544148638425613,0.9545585136157438,1.1656660904252119,1.1951388170677364,0.675,0.7671438044172015,0.7567390391990212,16.011092551600335,0.6996948086381928,0.3003051913618072,0.4981986364146789,True,False,True,2019,2018,80,21,G+E_T1,T1_30DAP,4.063137283170443,3.782462277168786,-6.783796242670687,-0.1066745672586092
2019-IAH4,5.38839163310245,5.502949254770746,0.625,0.6023659071005023,0.5893901963391631,27.22214760150673,0.6651360703858922,0.3348639296141078,0.8778456022494019,1.0552736323901886,0.4125,0.8604177642148987,0.8022674632521769,22.600544644362152,0.7036067105662266,0.2963932894337734,8.89976898836406,True,False,False,2019,2018,80,21,G+E_T1,T1_30DAP,2.4524546288050044,2.173192222298005,-2.5369692873837,0.0515925516625326
2019-ILH1,2.9672678019745367,6.216948948608122,0.5,0.8575185555341313,0.5180361091306522,16.126418705571048,0.2529964186981759,0.7470035813018241,0.9968034372803745,1.1265794800348177,0.5375,0.8237875172980493,0.7795523451667463,21.620372885307116,0.7369813217450796,0.2630186782549204,0.39453951931046083,True,False,True,2019,2018,80,21,G+E_T1,T1_30DAP,4.091826197513018,3.7683197948259735,-4.87256358721377,0.2401970839494098
2019-INH1,2.6460002846938897,4.767156721000118,0.475,0.8849454181537657,0.6653009439280562,18.361134064828185,0.7655006845915965,0.23449931540840352,0.6465241332874055,1.1034852892812483,0.175,0.9216908125713361,0.7829074307359702,21.094601099835437,0.695741725756247,0.30425827424375296,0.10334138738536988,True,False,True,2019,2018,80,21,G+E_T1,T1_30DAP,4.792620859562425,4.542158967443703,-8.50148225650127,0.1293898717497563
2019-MIH1,2.7483922272776082,6.0534508149786825,0.475,0.8764530625577823,0.5328319945842054,15.546164137121039,0.7056246829963302,0.2943753170036698,1.1562974931768872,1.2526155372392327,0.675,0.7704063674122332,0.7360867090149823,23.906034309807943,0.7101217003007099,0.28987829969929013,3.030464582209175,True,False,True,2019,2018,80,21,G+E_T1,T1_30DAP,1.8323306878091004,1.479711293597238,-0.0741138673651891,0.0966587290349095
2019-MNH1,2.3193873612105533,8.852564202276943,0.4375,0.9103587225995585,0.2994139488191944,7.541603241248939,0.049365611442287786,0.9506343885577122,0.9278130524242643,1.1111743208301108,0.4625,0.8454055085202745,0.7845644956064716,24.043427076565823,0.7926330672875802,0.2073669327124198,0.38177466080354394,True,False,True,2019,2018,80,21,G+E_T1,T1_30DAP,1.8276484482409656,1.4153744411853353,0.0013022008637281,0.0868922950680376
2019-MOH1,2.8738236759051605,4.92361290847664,0.475,0.8657287972004706,0.6493899472799877,20.336984107982573,0.8254492166305063,0.1745507833694937,0.673072234021104,1.146286831396275,0.175,0.915413021335765,0.7672510118323403,20.219096837879945,0.6869945846977167,0.3130054153022833,0.15689069517806647,True,False,True,2019,2018,80,21,G+E_T1,T1_30DAP,1.875877103588236,1.468318059393715,-0.0658030377087914,-0.1211520027192555
2019-NEH1,5.001015689163954,5.459639656277344,0.625,0.6462114920375607,0.5943074056491444,29.604522830208147,0.7592099068077638,0.2407900931922362,0.9694539666324328,1.2846232663782409,0.5,0.832475418711977,0.721973414044832,21.000633892513754,0.6067505080860498,0.3932494919139502,4.487041133292401,True,False,False,2019,2018,80,21,G+E_T1,T1_30DAP,2.6924369043472365,2.254281826606525,-0.5248442777393318,0.142579324979845
2019-NEH2,5.217288788289314,5.545249687187136,0.625,0.6217546308268881,0.5846221382826399,29.700446092166203,0.7592255353544068,0.24077446464559316,0.9780569910201065,1.1841001458590164,0.5,0.8297588343716019,0.7590164465111559,22.33198670698064,0.6615580603896969,0.3384419396103031,4.487041133292401,True,False,False,2019,2018,80,21,G+E_T1,T1_30DAP,2.291445775408191,1.96490922502783,-1.349013616092138,0.2998784676839251
2019-NEH2L,5.673189682296252,6.036776435612322,0.65,0.5701313143091818,0.5294126155657064,24.529529901031367,0.5960102214901263,0.4039897785098737,0.5718429730014843,1.187834963535698,0.175,0.9381976934566209,0.7504350319539765,18.068561036138455,0.692330783315692,0.307669216684308,4.487041133292401,True,False,False,2019,2018,80,21,G+E_T1,T1_30DAP,2.160189166589839,1.6997897586330524,0.0038716420041902,0.1281942334594209
2019-NYH1,1.7903428914112824,3.92181013841225,0.325,0.9455781382724202,0.7379804162853887,18.088734106668973,0.9071997839781872,0.09280021602181276,1.1754870677992553,1.312283273302565,0.6875,0.7637104554802907,0.7140397754950015,17.91328293510066,0.7755758955692948,0.22442410443070515,0.03586872803946249,True,False,True,2019,2018,80,21,G+E_T1,T1_30DAP,1.8472918698636405,1.5406288118612936,-0.7013281768000139,0.2295198073251459
2019-NYH2,4.0796549561067454,4.261292128732209,0.6,0.7478413410428097,0.7281368021679546,27.40249026351978,0.7267848262325237,0.2732151737674763,1.0636236144102411,1.3232081497266062,0.6125,0.8019556450210575,0.708747960839301,13.827206182503494,0.4904364247502641,0.5095635752497358,0.14907734143147078,True,False,False,2019,2018,80,21,G+E_T1,T1_30DAP,4.167577456916778,3.822583291694416,-4.309103534017863,0.0620283592303471
2019-NYH3,4.079655024524539,4.261292162523522,0.6,0.7478413337544879,0.7281367985221612,27.402618661740224,0.726789022645437,0.273210977354563,1.0636236144102411,1.3232081497266062,0.6125,0.8019556450210575,0.708747960839301,13.827206182503494,0.4904364247502641,0.5095635752497358,0.17147562501798008,True,False,False,2019,2018,80,21,G+E_T1,T1_30DAP,3.872854669476459,3.402732629751235,-2.472803954038772,0.0670245152015825
2019-OHH1,2.887669492628032,8.961809365531455,0.475,0.8645239590751969,0.2904846012809964,7.228292078283168,0.047494089862628264,0.9525059101373717,1.0041311028792343,1.221832846447297,0.5375,0.8214345113180964,0.7461381827009665,20.32328040697109,0.6856077724589226,0.31439222754107743,0.004638219767818053,True,False,True,2019,2018,80,21,G+E_T1,T1_30DAP,3.5002103583984696,3.2288555153725325,-3.332345292600757,0.1114925112789946
2019-SCH1,3.112871989593414,8.819005897478164,0.55,0.8443670719245111,0.29710703780350334,7.257885558712353,0.04466559249614389,0.9553344075038561,1.8369693544296855,2.095697163108496,0.9375,0.5177226842220923,0.4259587406348098,8.767095756539119,0.25915656222299177,0.7408434377770082,0.1065232773145675,True,False,True,2019,2018,80,21,G+E_T1,T1_30DAP,5.108361435192209,5.0110921119003455,-26.24299478977301,0.0946449442317939
2019-TXH1,1.3675837670606268,1.466552523600382,0.275,0.9678757818991587,0.9630511737058255,25.76427241628268,0.951461317146833,0.04853868285316698,0.9496835859471153,1.0971729833291808,0.5,0.8386602970602794,0.7899750250505498,27.018065276853978,0.8110933062868548,0.18890669371314517,0.0,True,True,True,2019,2018,80,21,G+E_T1,T1_30DAP,1.7847956594670586,1.3588859298129483,-0.0316922604180258,-0.0040242997707915
2019-TXH2,1.367583698082361,1.4665525258484806,0.275,0.967875785087108,0.9630511735507827,25.764494769692824,0.9514622346357574,0.04853776536424259,0.9496835859471153,1.0971729833291808,0.5,0.8386602970602794,0.7899750250505498,27.018065276853978,0.8110933062868548,0.18890669371314517,0.11475591461728259,True,False,True,2019,2018,80,21,G+E_T1,T1_30DAP,1.5224515467887416,1.232313108280174,-0.1410264362666244,-0.0037000885858978
2019-TXH3,1.3675837670606268,1.466552523600382,0.275,0.9678757818991587,0.9630511737058255,25.76427241628268,0.951461317146833,0.04853868285316698,0.9496835859471153,1.0971729833291808,0.5,0.8386602970602794,0.7899750250505498,27.018065276853978,0.8110933062868548,0.18890669371314517,0.0,True,True,True,2019,2018,80,21,G+E_T1,T1_30DAP,1.6237161896504662,1.2878035281473663,-0.1289946725742548,0.0037378523054433
2019-WIH1,1.6466387808643623,5.769608920161518,0.3,0.9537668041960407,0.5532883118754617,15.811166999251927,0.9279557520066597,0.0720442479933403,1.009090243860097,1.19613826634653,0.5375,0.8198361375796867,0.7548691107630254,18.444075215205512,0.6704715138552042,0.3295284861447958,0.011407527612590484,True,False,True,2019,2018,80,21,G+E_T1,T1_30DAP,2.88131109386779,2.4758772361383623,-0.7049384540112305,0.0631152197039082
2019-WIH2,5.024289206454011,5.153221374024197,0.625,0.6435845792565442,0.6290029991482734,27.786333998704645,0.6805037856032011,0.31949621439679887,1.0463400067573487,1.1412163888470024,0.575,0.8076814399854484,0.7752580604122752,27.136723189235624,0.7879701742798441,0.21202982572015594,3.9920847493241607,True,False,False,2019,2018,80,21,G+E_T1,T1_30DAP,2.184347921156526,1.765771414650128,-0.7171057809648786,0.2023981426706463
2019-DEH1,1.8080873164147642,8.665443232521408,0.3125,0.9447230158049637,0.3117989181925241,8.159489749515,0.05423910433302088,0.9457608956669791,0.9777681435388818,1.2299349270413333,0.525,0.8358616576038493,0.7509153321993667,23.521226510072466,0.7653429063897809,0.23465709361021914,0.0033538784447729167,True,True,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.9442111822963195,2.497494685852588,-1.4742901852350483,0.0309807788243655
2019-GAH2,5.22433524936349,9.210186372453103,0.65,0.6220460641637718,0.25530327901438354,7.0458455125620105,0.04819679987992417,0.9518032001200758,1.3177194875649558,1.4233599435717763,0.8125,0.722066315284065,0.683339306633909,9.855864700892017,0.4028139304508303,0.5971860695491698,0.4981986364146789,True,False,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,4.275955813851552,4.0083583203066455,-7.620548184723612,-0.0780674192035395
2019-IAH4,5.58997337961967,5.710013794562345,0.65,0.5807015049271236,0.5671691485881784,26.97698505492569,0.6584126955014501,0.3415873044985499,0.762943409775095,0.9756805962490152,0.4125,0.896584549869931,0.8340537180113202,21.90469453137986,0.7233241001370188,0.27667589986298124,8.89976898836406,True,False,False,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.9425777425969504,1.652012773738753,-1.219147362368334,0.0388331600137346
2019-ILH1,1.5576992247244528,5.833186576655626,0.2375,0.9586734106793066,0.5488607679913489,16.350781454468397,0.5697018283472627,0.4302981716527373,0.7240252659993196,0.9645685988336575,0.3125,0.9063680334256591,0.8376222221534599,23.578444760572086,0.8027171999698814,0.19728280003011855,0.39453951931046083,True,False,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.014335209935032,1.643862474390748,-0.4231702580403214,0.2321293364253591
2019-INH1,2.0530344382170496,4.8953333429908055,0.3375,0.9293089282727565,0.649855707912384,18.31754820338105,0.7706752486050302,0.22932475139496977,0.36527317403072784,0.858099125727055,0.1875,0.975288282841652,0.8624084844322566,21.553314257224056,0.7691575838292535,0.23084241617074652,0.10334138738536988,True,False,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,4.5273773690947,4.262008113932509,-7.478882279711104,0.1223828751136809
2019-MIH1,1.5327476701106513,5.649749662439362,0.2375,0.9599601057719882,0.5650191212850588,16.1412208677701,0.8419614409556173,0.1580385590443827,0.857480162375041,1.066524498904205,0.4375,0.8711931552861775,0.8066172783947548,30.501248524181037,0.8379458579415486,0.16205414205845137,3.030464582209175,True,False,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.7683684620361282,1.41715290779367,-0.000433290509922,0.1088958996942165
2019-MNH1,2.5260482099833985,8.904453173332577,0.4375,0.8949490244514068,0.29659819879235727,7.617971598482838,0.050657079058626306,0.9493429209413737,0.8120476593550832,1.0895135361740915,0.4375,0.8836743706786354,0.7979966528059693,27.542750956875075,0.7945257749687108,0.2054742250312892,0.38177466080354394,True,False,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.8394912538413413,1.4356490621102944,-0.0116824663690719,0.1162112970647459
2019-MOH1,2.8806485072620114,4.864343033967115,0.525,0.865596669591256,0.6564348790554915,20.54415670521056,0.8189167432653517,0.1810832567346483,0.9161036990014486,1.0945515304036673,0.5,0.8543702713222813,0.7962237994569806,22.05147776942044,0.7148944168464801,0.28510558315351986,0.15689069517806647,True,False,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.869275974611832,1.4707741395329177,-0.0583152076279764,-0.1126911260242052
2019-NEH1,5.060508706634818,5.302293636505809,0.65,0.6405463679224707,0.6132264116534942,30.175323610003296,0.7893696638894917,0.2106303361105083,0.6808833240389831,0.9976890717584169,0.2625,0.9167292911117787,0.8244665876486945,26.096815908256097,0.7662287530171995,0.2337712469828005,4.487041133292401,True,False,False,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.303607580734301,1.8302928037410688,-0.1162241722509,0.1437445232260755
2019-NEH2,5.072776272071565,5.328682926667349,0.65,0.6391628507405432,0.6102425010416103,30.09998192505253,0.7857632162787748,0.21423678372122523,0.609354814345346,0.9646972154385696,0.25,0.9327338396371755,0.8335719609851695,26.147778442959293,0.777547439636137,0.22245256036386296,4.487041133292401,True,False,False,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.761918220787865,1.4323429808143795,-0.3887940865948134,0.2874418418853679
2019-NEH2L,5.750208458910128,6.036845741291787,0.65,0.5626347468665824,0.5306684118653746,24.868878862884806,0.6067674469463341,0.3932325530536659,0.7918535095914608,1.0857634653614285,0.4125,0.8890583656424431,0.7982053545622605,20.19107566588884,0.7577091042182593,0.24229089578174068,4.487041133292401,True,False,False,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.1511759277460416,1.669028196301748,0.0121668526211542,0.1346906431008264
2019-NYH1,1.4926212936000194,4.073691544076855,0.2125,0.9619892590757029,0.7250349068351291,17.973198985239904,0.88427985165742,0.11572014834258004,1.262759162558793,1.7093435341445034,0.725,0.7415290800898973,0.5779520022271163,15.851834899623409,0.6127196952014541,0.3872803047985459,0.03586872803946249,True,False,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.7143419101473558,1.4074554206950791,-0.4652507141403634,0.2393577996611547
2019-NYH2,4.108527514219649,4.25788876163177,0.625,0.7455690507418115,0.7294264899539569,28.00950088765371,0.7592052744822002,0.2407947255177998,1.1694909009242682,1.3330487986875768,0.675,0.7737568867070573,0.7156107389501434,16.054579799759352,0.6964621937907303,0.30353780620926973,0.14907734143147078,True,False,False,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,3.672428183913164,3.3048745718462897,-3.122498038916728,0.0643172026455594
2019-NYH3,4.108527582156638,4.257888807834606,0.625,0.7455690435023685,0.72942648495774,28.009632965249903,0.7592099672029285,0.24079003279707145,1.1694909009242682,1.3330487986875768,0.675,0.7737568867070573,0.7156107389501434,16.054579799759352,0.6964621937907303,0.30353780620926973,0.17147562501798008,True,False,False,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,3.500095977759972,3.017432111873842,-1.8364672523559245,0.0612448464152554
2019-OHH1,2.6257265282723496,8.882473076788406,0.4875,0.8869908671650689,0.29727105891858574,7.359775993596668,0.0494132784914521,0.950586721508548,0.7764040860787682,0.9827901618345282,0.4125,0.8931072608157214,0.8326090269187658,23.158291415543044,0.7654793291393709,0.2345206708606291,0.004638219767818053,True,False,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,3.358957280691105,3.0794540054479054,-2.9897320792362527,0.0954333826260726
2019-SCH1,2.4337820979629097,8.601043367497484,0.425,0.9021010938987539,0.31419502260798615,7.768363119126481,0.05203781890867054,0.9479621810913295,1.3854674602029777,1.6004996100609403,0.875,0.6976880692595662,0.6184481294742534,12.404723038303615,0.4620293848567835,0.5379706151432164,0.1065232773145675,True,False,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,4.912411816538171,4.810944440004861,-24.193073103666062,0.09940591433632
2019-TXH1,1.5913480164283231,1.9092956824337175,0.2375,0.956908129228265,0.9380074311620616,25.19209121824258,0.9463702382691208,0.05362976173087919,0.9884961114115807,1.0930042049353736,0.55,0.8325615769797724,0.7985958324475927,23.193059636425605,0.8240838462213907,0.17591615377860925,0.0,True,True,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.7857846148922651,1.3603071515334777,-0.0328358987120562,0.0040461325515819
2019-TXH2,1.5913479571492999,1.9092956686151816,0.2375,0.9569081323684933,0.938007431886277,25.192306288215143,0.9463706797714428,0.053629320228557154,0.9884961114115807,1.0930042049353736,0.55,0.8325615769797724,0.7985958324475927,23.193059636425605,0.8240838462213907,0.17591615377860925,0.11475591461728259,True,False,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.527608054019122,1.2333980534854532,-0.1487687845547136,0.0038753989529888
2019-TXH3,1.5913480164283231,1.9092956824337175,0.2375,0.956908129228265,0.9380074311620616,25.19209121824258,0.9463702382691208,0.05362976173087919,0.9884961114115807,1.0930042049353736,0.55,0.8325615769797724,0.7985958324475927,23.193059636425605,0.8240838462213907,0.17591615377860925,0.0,True,True,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.6290930396496437,1.2906836617287574,-0.1364842646652282,0.0071705940997778
2019-WIH1,1.585737348641457,5.625489524656587,0.2375,0.9572048690254112,0.5655651187830724,15.90662633883413,0.922479868988981,0.07752013101101896,1.107726675038372,1.3316194791518747,0.5875,0.794438096941041,0.7162350984535921,19.62466439071417,0.626771252636994,0.37322874736300604,0.011407527612590484,True,False,True,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.8587984236419577,2.4527347108148403,-0.6784000017104512,0.0642871948928835
2019-WIH2,5.145738023598449,5.307474030929036,0.65,0.6309276087855865,0.6126417955010071,27.581080403009217,0.6879285389203139,0.3120714610796861,1.0556460702737815,1.2358444810142353,0.5625,0.8114030765779346,0.7502390600023116,27.277636850964107,0.7573320698927335,0.2426679301072665,3.9920847493241607,True,False,False,2019,2018,80,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.78647251482435,2.371725623209752,-1.7942351425043626,0.2161495764199021
2020-DEH1,5.168328343582924,5.339897046615496,0.7425742574257426,0.6238059820304785,0.6042504259030017,35.253446566319006,0.748956489653004,0.251043510346996,0.596811105717716,1.1241267114921067,0.49504950495049505,0.9353514299008687,0.7815519295456899,31.945589917565805,0.7374828970764686,0.26251710292353136,2.3935503151497888,True,False,False,2020,2019,101,16,G+E_T0,T0_preseason,2.070142066820055,1.58101772029465,-0.1672972417796572,0.479445261838816
2020-INH1,0.5174700963096851,9.110602427864256,0.2376237623762376,0.9952803690245562,0.28430519789319225,7.248958978893913,0.02659893849854879,0.9734010615014512,0.45151256121808414,0.5996684316562038,0.36633663366336633,0.9624701620096296,0.9326120940087306,37.9167460416914,0.8969340023632021,0.10306599763679791,0.08693089032787273,True,False,True,2020,2019,101,16,G+E_T0,T0_preseason,3.8587905217957914,3.529420113262812,-4.541734724268316,0.108316247486209
2020-MIH1,0.34979556179984217,3.513855778221378,0.19801980198019803,0.9978406468577945,0.7330317304179907,22.047926212263942,0.9859060746454891,0.014093925354510928,0.3365107958627884,0.6859065647073814,0.3564356435643564,0.9789762994281026,0.9104912847434576,34.911852061380124,0.9230576820825117,0.07694231791748829,0.07178408083000654,True,False,True,2020,2019,101,16,G+E_T0,T0_preseason,2.278014855482395,1.98187283224071,-2.2604068620732622,0.2031663995442557
2020-MNH1,1.6813756250227814,6.254514093447807,0.5544554455445545,0.9512815378756575,0.5110258036552667,16.068514009344632,0.3222034596913147,0.6777965403086853,0.27776028661527935,0.7261900126347302,0.32673267326732675,0.9856279900216197,0.8972168596712298,32.3526370019734,0.817054134726123,0.18294586527387702,0.1014021295171724,True,False,True,2020,2019,101,16,G+E_T0,T0_preseason,1.5393640244792617,1.222553027691335,-0.096150333465738,0.0205500839773318
2020-NEH1,4.911819195022297,5.092846638293532,0.7425742574257426,0.6529628530973676,0.6323813015707933,34.765963099139206,0.7651131682476005,0.23488683175239955,0.5337211539394429,0.9499493484700963,0.43564356435643564,0.947953568060759,0.8328792207959952,26.062127875868907,0.5796427391232946,0.42035726087670544,0.942936779735537,True,False,False,2020,2019,101,16,G+E_T0,T0_preseason,2.7156606556530067,2.1897723414809294,-1.2098491843255896,0.247475981778663
2020-NEH2,5.505861719534882,5.820699697570683,0.7623762376237624,0.5853364481559779,0.5497986097796387,28.91735134190703,0.5762582904383814,0.4237417095616186,0.34870626060530624,1.8149509571457294,0.3564356435643564,0.9774424767383219,0.5253585468572008,7.08250157056948,0.09160452428813826,0.9083954757118617,0.756080323849264,True,False,False,2020,2019,101,16,G+E_T0,T0_preseason,1.2669228396171612,0.965775560030718,-0.1675497716629475,-0.0730404540999384
2020-NYH1,0.4854164490242281,0.8379318432994239,0.2376237623762376,0.995845777650553,0.9863113407248545,27.42850592675981,0.9843873791517989,0.015612620848201142,0.40127299209354406,0.4749019246105375,0.36633663366336633,0.9702386542153344,0.958296478578111,21.751583913186792,0.8992537000598405,0.10074629994015949,0.04297406523306726,True,False,True,2020,2019,101,16,G+E_T0,T0_preseason,2.8669141266459293,2.240949822176121,-1.568937849281482,-0.0219495662355919
2020-NYH2,0.4854166914805649,0.8379319986190854,0.2376237623762376,0.9958457735092728,0.9863113362677106,27.42814980078453,0.9843874616006113,0.015612538399388698,0.40127299209354406,0.4749019246105375,0.36633663366336633,0.9702386542153344,0.958296478578111,21.751583913186792,0.8992537000598405,0.10074629994015949,0.19027219958606018,True,False,True,2020,2019,101,16,G+E_T0,T0_preseason,2.611275650506712,2.0564010304805374,-0.4980368757725033,0.098733328351662
